views,likes,dislikes,comment,category,adview
1315,8,0,0,G,4
16376,157,37,31,D,1
135689,894,159,98,G,1195
7707614,15740,3372,793,D,10
432572,1132,87,204,A,1
20406,43,2,6,D,2
878577,2487,223,365,A,2
117452,25,10,1,D,1
4426,18,0,0,D,1
198,3,0,1,D,1
400348,324,62,25,G,35
138338,144,41,11,E,1
466276,10700,2036,486,B,58
2860108,3825,382,388,E,7
136319,41,111,4,D,2
107124,574,31,272,D,1
607718,1509,136,111,D,13
63473,259,7,143,G,1
189366,434,330,398,D,24
6648,16,1,1,D,1
415984,1426,402,2028,D,6
27992,89,10,15,G,1
92548,413,19,39,D,2
41628,33,4,1,E,6
2967379,8350,342,192,G,7
6698,40,0,7,G,1648
32403,200,16,22,C,5
998425,16729,783,2740,D,29
235571,532,66,192,E,3
8342,20,0,2,D,1
388938,1840,154,180,B,2
2367980,46741,1322,3611,B,2
2620558,8800,5275,8168,D,6
1523000,4184,766,194,D,27
441486,1027,55,118,D,1
5489,3,4,0,D,1
22584,11,9,1,E,1
188632,360,37,16,D,2
6126,32,5,0,D,1
1070894,1191,146,429,G,3
346869,2648,99,454,G,6
20229,98,3,9,D,1
84554,,,17,H,1
787107,1029,239,24,E,1
103107,481,35,36,E,1
166694,98,49,4,D,1
8580,280,24,116,G,1
792018,360,84,62,D,74
90499,2518,48,304,A,1
355372,1771,54,443,B,3
18438,486,3,52,C,2
36687,58,10,3,D,1
74032,496,18,427,D,4
141378,416,36,242,E,1
1005743,21271,245,856,B,233
36601,167,13,23,D,7
114987,173,50,7,D,190
230006,595,32,46,B,1
3126476,14190,797,336,D,1
38052,221,26,109,E,3
18118,18,2,3,A,1
20361,65,8,17,G,2425
423523,1410,142,112,G,18
31653,80,7,37,D,1
282819,132,34,0,G,4
521546,605,124,68,G,1
3395,33,2,19,E,213
57286,846,18,37,G,9950
259,1,0,0,D,1
179226,216,38,6,D,2
13853,54,13,7,B,4
929198,3417,493,176,E,1
439613,4,4,0,D,421246
399891,1836,91,424,B,1
5063,55,4,44,F,642
31337,19,2,0,D,23
500347,823,147,85,G,7
628091,838,108,17,D,10
125080,162,46,29,G,7
273123,418,5,70,D,1
115664,821,74,104,D,3
4938,34,8,17,F,1
196358,2635,24,116,B,2
1892,2,2,0,D,7
60013005,159808,35340,36336,D,39
417984,349,52,37,D,1
5489,13,2,0,D,5
481865,650,68,40,D,18
176077,178,45,26,E,4
55628,233,12,25,E,2
31863,72,2,2,D,2
72113,37,3,4,D,5
3043,266,1,9,D,6
330072,2963,304,5240,D,7
1527342,2190,440,129,D,4
1039993,5196,130,177,G,4
57802,66,16,2,E,1
1281217,,,2116,E,6
14577,327,19,35,B,1
44812,155,8,40,G,1
295267,617,9,92,G,1
548990,9820,189,4147,D,5
1599,35,2,10,D,1083
5424,27,2,2,E,2
7981,7,2,1,C,1
698256,650,182,124,E,1
241246,1424,131,1230,B,1
92584,248,26,16,G,1
540751,540,174,109,D,22
67082,32,13,2,H,2
37510,110,3,3,D,1
69113,357,13,23,G,1
1557916,5677,462,417,H,4
20475,73,2,40,D,1
152112,546,17,33,D,4
59836,1058,5,63,G,18
102289,184,21,21,D,1
67737,412,19,,F,1
84360,160,9,11,D,2
154404,1055,25,67,D,1
109485,57,30,7,E,1
502018,417,115,17,H,2
78914,848,33,215,G,1
1360,16,1,2,D,1
6038,130,10,22,F,5
246879,231,85,30,D,32
1383816,2830,168,242,D,6
9908,100,0,0,G,2
7813,85,6,5,D,308
137954,822,42,163,D,1
1644,2,1,0,D,2
6077,70,10,14,D,4126
28608,29,18,3,D,27780
139446,101,43,20,D,2
6141,16,2,0,G,1
675280,10584,149,1219,B,11
2963224,15624,1300,1599,D,12
20464,102,2,4,G,1
51594,334,10,61,D,1
137439,48,20,7,D,9
1436,1,1,0,C,1
39918,38,10,1,D,6
213434,362,16,11,D,5
189520,2482,1256,545,C,37185
1366469,2255,576,96,D,4
853237,3794,263,233,G,5
399,27,0,0,D,2
53861,31,16,2,D,1
466855,635,50,28,D,107
453457,349,142,19,D,1
238276,14932,91,481,B,265
1797278,6776,1232,,C,2
70041,719,13,19,D,2
226823,2195,145,4341,D,5
254659,2150,600,877,D,3
54614,125,6,46,D,3
381417,4449,110,765,D,1
478230,1141,65,142,A,1
116554,205,42,33,G,2
161987,2016,66,143,D,1
94652,143,87,124,D,3
344,1,0,0,D,1
3527455,2560,1107,1186,A,2
245172,570,56,69,D,15
114480,483,61,51,G,1
479212,527,83,12,D,3
16869,15,5,4,D,1
53720,,,3,F,1
79346,147,11,19,D,1
23880,145,4,111,G,1
21793,89,9,11,G,4
430936,1068,97,73,D,2
57801,363,66,156,B,1
72056,212,13,49,D,18745
3529,33,1,9,D,2
73224,165,6,5,D,2
165946,804,63,83,C,15
626760,674,110,55,D,1
205717,1032,41,433,D,1
37956,29,5,0,D,3
412625,6046,140,4443,D,1
61706,295,13,51,G,4
44548,512,15,82,A,3
6223,51,4,0,D,2
76971,189,28,27,D,5
1095320,23082,1860,1517,H,1
31216,12,7,0,D,1
497015,1083,66,42,D,2
286145,804,34,67,D,8
147432,700,109,433,D,2
348585,317,141,43,D,9
3289,7,1,0,D,13
382627,12856,196,2640,B,227
245581,318,78,26,D,1
188439,2160,67,265,F,1
501009,5723,68,2164,H,4
44716,47,5,1,D,1
69098,669,31,557,B,1
701796,20634,1389,7016,B,37
535799,1771,142,150,D,1
836138,385,284,22,E,1
1050601,11901,492,597,E,2
100311,215,5,5,D,1
431645,365,101,194,D,7
695837,3308,224,216,D,2
18004,71,6,12,D,1
297127,1360,66,99,C,1
1318936,7697,581,2368,D,2
58492,1051,12,175,F,32
30038,27,9,0,H,1
152757,39,31,21,D,1
101174,252,38,12,D,2
588598,1053,281,217,D,11
491420,2600,73,165,D,24
1016,40,2,20,B,1
933947,13146,312,6575,E,2
88537,,,5,H,1
607926,800,377,29,C,2
1339,0,0,0,D,1
1565228,9340,790,8573,D,3
5995,37,4,1,E,4245
123418,449,42,89,D,1
258192,2453,67,933,E,2
1366,3,0,0,E,1
52098,33,5,4,D,1
2537359,13813,707,1089,B,3
4515189,9501,326,615,G,13
95047,1299,45,470,B,4
248483,861,13,66,G,1
1713,19,0,5,C,1
14732,11,4,1,D,1
3925,27,0,4,H,2555
18921,41,9,6,F,5
482782,3851,55,597,F,5
93415,526,36,132,F,1
945575,1402,176,90,D,12
33218,1218,11,124,A,1
4944,15,0,0,E,1
1179530,2786,163,168,D,22
753113,301,220,7,E,466253
453678,4007,379,1958,B,5
58049,72,3,15,E,4
2187027,6193,1145,505,G,75
3271970,22990,1200,1584,D,3
73889,,,,D,52401
309117,1096,24,95,B,2
521,8,2,0,D,1
672391,6377,204,200,E,1
1782703,2910,974,212,D,2
334,1,0,0,D,9
1412120,4585,118,273,D,2
539279,4640,304,229,E,1
68046,241,72,30,E,1
48254,41,11,1,D,3
4062637,16200,887,1114,G,9
1294855,4922,63,176,G,3
122572,731,32,94,B,1
221460,973,36,147,D,1
65198,81,6,4,D,1
118036,109,29,29,D,1
19801,775,42,55,D,7041
337159,516,145,64,D,16
127158,232,21,14,D,5
4428,71,5,16,G,2
7879234,13444,2903,1297,D,6
4927,100,3,51,D,2
602,2,0,0,D,1
1517441,7135,1041,2866,D,6
103818,543,40,29,F,1
84053,83,5,29,A,1
1563714,1496,452,130,D,3
5047,40,0,6,D,1
75458,67,9,4,D,2
114674,17,12,4,E,1
36799,142,6,9,G,1
1451242,4335,520,2312,F,2
1011540,6765,78,2198,G,39
30822,117,39,7,B,4
1016148,367,217,23,H,1
1308348,18823,241,820,B,168
291342,2077,42,252,A,2
107117,241,17,33,D,3
847070,2611,199,455,D,1
168495,148,22,6,D,9
4486,150,13,27,B,1
236734,2156,50,337,G,1
218033,682,95,52,D,5
31506,22,1,0,D,1
2713716,4651,901,427,D,12
28815,45,10,9,A,3
290251,2554,132,1846,F,3
869506,1318,124,32,H,5
641664,1553,140,78,D,1
27253,27,1,0,D,1
86827,257,5,128,D,2
285699,785,40,28,D,1
15504,763,7,57,G,1
30510,117,32,24,D,2
3652,9,0,3,D,2
454870,6230,100,673,B,218
125423,447,24,53,A,1
2706,5,1,0,E,1
122943,264,5,94,D,2
1013,1,0,0,D,4
56918,61,14,3,E,1
141471,340,22,19,D,2
75797,59,21,3,D,1
5817272,22696,2497,1827,G,25
6765,19,6,0,E,1
1067,1,1,0,E,3
49511,87,13,1,G,3
11215647,73463,4389,2586,D,7
5976,86,0,18,G,1
2142,83,3,44,D,1
68869,44,13,13,E,1
119227,69,46,5,D,1
183265,1794,25,121,D,2
237686,634,41,135,D,77
23059,20,5,4,E,17267
905,15,1,2,G,2
93697,4380,245,1567,D,2
34592,342,1,26,F,1
35774,151,25,104,D,1
13082495,85994,4854,6211,D,12
611818,5848,198,559,H,1
664351,1611,149,11,D,1
473367,984,114,383,E,8
2041567,17442,660,923,G,1
46521,650,6,128,G,2
24220,389,54,106,D,2
94576,227,50,14,G,2
388813,332,167,136,D,5
44760,24,19,7,F,2
192319,355,35,20,D,1
25871,38,9,4,D,1
898732,2677,417,77,G,34
84005,996,29,121,F,5860
448086,1665,267,1320,D,1
102966,1092,56,39,E,1
4263,24,1,0,G,1
184950,753,159,102,D,5
99394,172,29,84,H,1
647399,6759,410,830,B,4
198207,200,30,4,D,1
29146,67,7,4,E,1
11751,18,6,1,D,3
21335,19,2,1,G,6554
6581,29,1,2,G,2
3106000,15641,1849,1006,C,2
147385,108,13,14,D,1
135426,228,51,8,E,46
1445037,4283,9247,2119,D,1
7054,49,9,5,C,1
2679,9,0,3,G,2136
328136,2027,28,103,G,1
1461341,2935,453,277,D,2
22433,98,2,29,D,1
562042,983,484,148,H,8
821832,3652,484,843,C,1
135118,1386,18,12,D,1
1186,9,2,0,D,1
2320,6,1,2,B,1
164732,693,42,36,B,1
2163543,9615,669,914,D,4
57076,452,12,66,D,1
149433,2872,107,166,B,1
3141,203,1,22,D,1
885774,513,89,33,D,29
787,3,1,0,D,2
24686,74,10,8,G,1
1622913,4025,695,,H,1
99680,751,35,130,D,1
57160,25,3,1,D,1
3798,7,0,2,D,2
38016,38,15,3,E,1
14873,479,14,456,F,1
109807,1556,7,90,C,1
492604,1160,136,59,D,7
1991072,7506,1446,1117,D,7
32173,58,0,13,E,4
1098919,2407,477,421,D,2
163253,299,24,53,G,1
364884,164,78,9,D,4
251828,150,55,4,D,20
26112,50,1,12,E,4
5987,12,0,1,D,4008
554898,1245,513,176,H,1
1016862,15154,202,1110,B,22
25069,8,4,0,D,1
308272,304,126,84,D,10
693120,1146,213,306,D,4
20684,150,10,33,G,2
5225,8,1,0,D,1
267445,7789,89,844,E,1
4084,11,1,1,A,1
97446,2194,21,398,B,2
52300,44,2,7,E,1
974183,261,102,33,H,8
527802,9175,551,1261,H,3
72956,99,12,13,D,1
93142,142,17,16,G,1
1534873,666,546,,H,1
278562,130,74,133,G,1
414590,2247,123,61,C,4
81554,,,,D,6
76138,310,27,31,G,15
85987,135,18,7,G,1
56768,1047,29,175,F,15
5295265,13198,1027,1208,D,11
690732,2552,213,59,D,2
732361,6399,1013,1833,D,1
7602208,42556,1158,1577,G,13
2523,0,0,0,C,2248
7456,100,1,13,A,1
175354,116,30,14,A,4
777869,2538,192,230,B,2
8336,66,1,6,D,1
2246584,4364,292,450,D,28
441052,622,142,41,D,13
489,2,0,1,B,256
114075,1509,253,320,D,1
1232099,1029,274,473,E,5
16628,53,20,4,D,9936
1363420,1343,408,124,D,1
2984900,20156,2345,3819,G,9
40614,19,12,2,D,1
2336,22,3,2,G,5
218769,992,81,1776,D,2
336013,316,131,16,C,8
17761,21,3,1,D,1
198326,444,32,12,D,3
9151,41,4,7,G,5
91309,357,20,7,C,1
3360241,6441,555,968,E,2
638931,1911,76,147,D,1
8015,33,2,28,G,1
269732,1173,67,19,G,1
44179,82,22,6,D,1
11943,50,0,5,D,1
3997974,10162,1310,227,F,13
224831,747,38,101,A,5
176715,2795,84,139,D,1
831,0,0,0,D,1
212970,437,23,12,D,14
4406,3,0,0,E,74
1425,16,0,2,H,730
622245,2203,248,170,G,1
563308,750,43,38,D,12
34476,235,23,25,G,1
45083,93,14,34,E,1
48167,437,18,32,A,6268
303913,319,151,43,D,12
2022356,2142,793,172,D,3
284449,7644,1144,1397,H,3
2295743,9255,285,1175,G,2
121596,27,54,,D,1
90166,156,36,0,D,3
21022,9,7,,C,6
4118,13,2,0,E,1
268509,2281,24,101,H,1
57548,144,19,12,D,3
20458,68,2,3,D,16
1821349,10598,912,1638,D,2
1101050,1782,112,137,D,1
155079,663,71,16,D,3
107933,368,28,46,F,1
3162,47,4,6,D,1
46976,76,7,1,D,3
102409,283,12,7,D,3
36145,117,1,5,D,33168
492967,760,147,87,D,1
389260,7672,143,631,B,29
362769,5297,157,764,B,1
598,1,1,0,D,1
1833,3,0,0,G,1
3569548,2008,915,127,C,12
24429,487,17,261,F,1
83167,72,51,3,E,4
29552,37,2,7,D,2
4822818,4283,1684,742,G,6
5213,28,11,3,D,11
1134177,11018,798,303,G,4
8441,48,13,7,D,3
1238290,1417,261,72,D,1
8533156,14795,4714,885,D,2
571565,427,161,89,D,5
75794,633,13,39,B,3
304799,663,72,83,D,4
175826,5188,47,458,G,6985
2638032,1121,122,72,G,2
7914,93,0,14,F,2720
9896,15,2,1,D,2
2789,3,1,1,A,1
25478,29,5,2,D,1
505062,2371,103,54,D,1
773151,1630,96,680,B,2
377476,3383,102,950,D,2
16988,28,4,0,D,14863
67401,95,20,13,D,1
607042,616,110,112,D,57
254211,611,64,29,H,2
73635,578,55,138,G,1
433711,100,55,5,D,2
378936,821,77,,H,2
118517,47,28,3,E,1
1467706,2807,277,328,E,10
621,0,0,0,D,1
191160,182,23,18,D,1
664659,2160,309,363,D,2
5219,39,3,4,D,2
395331,1422,54,253,B,1
1762279,5877,1033,5647,F,5
508598,1059,78,2,D,1
5107181,1362,735,105,E,1
9508,28,11,10,F,1
46713,204,5,31,A,1
141261,126,20,4,D,1
27697,313,28,22,E,21375
297278,1582,66,34,C,1
201694,326,114,24,C,1
117540,267,24,43,D,14
3896,13,1,0,A,1
7802,114,21,4,B,4
354,6,0,0,G,1
1289441,3349,82,116,E,2
35965,92,21,42,D,1
318708,1213,74,94,B,67985
121828,161,35,57,D,1
416320,1945,49,139,G,25
876828,1542,36,82,G,1
69062,8,3,2,D,1
1061814,4677,1460,,F,4
199863,179,44,7,E,1
146607,1738,78,556,B,13
80466,133,6,8,D,1
16899,22,1,2,D,14398
584278,4563,782,751,B,22
39334,126,4,11,D,1
150466,158,32,1,D,2
707945,12384,195,495,B,2
121344,156,27,17,D,1
174135,668,35,133,D,12
63594,338,62,39,H,2
293322,339,63,42,D,2
180010,585,42,119,G,2
75129,224,43,28,D,1
11450584,7834,4091,364,D,72
638501,782,107,64,H,1
390065,2833,157,97,D,2
967,27,2,35,F,1
5211979,12171,741,859,D,9
129762,767,133,123,D,1
271994,193,88,30,E,2
116483,286,11,32,G,1
2734376,7764,1223,226,F,21
32424,701,8,23,D,1
1713,5,0,1,C,6
37796,519,11,36,D,1
400566,1319,69,40,D,6
531760,333,63,11,D,2
541459,2020,96,67,D,9
44955,49,8,6,D,3
2602422,14091,586,5681,D,10
313912,824,49,31,D,3
184965,592,31,35,D,2
589869,1549,275,204,D,18
1415,7,0,1,F,8
115997,70,41,14,D,2
1909235,2939,365,326,G,15
140562,1876,105,111,D,2
3275107,1031,921,134,D,3
38893,671,14,57,D,1
9416,10,5,0,H,1
80055,60,44,2,D,1
188348,204,97,132,D,2
21127,25,14,1,D,4
31601,84,18,6,E,1
501817,2601,378,246,D,33
1222135,3927,212,242,G,4
34637,52,10,6,D,1
428082,764,85,28,D,3
264893,195,71,60,D,6
1881547,4028,315,297,B,3
48082,12,1,0,E,1
591504,7149,479,519,C,1
64557,774,16,109,D,1
132449,430,31,62,D,2
472550,551,147,46,D,1
42477,85,7,7,D,1
126631,119,16,8,D,1
12985,158,11,42,D,4
15804,203,13,34,B,1
236040,1852,42,357,A,2
357187,1967,76,95,D,498
2843,19,0,3,D,11
186,1,0,0,D,1
131015,5465,78,839,F,1
724767,536,157,26,D,9
32810,348,11,9,G,1
157551,867,169,46,E,11
428327,245,69,5,D,1
51652,813,5,101,E,1
52819,651,23,305,C,1
526567,3912,381,5433,B,4
220741,761,11,35,E,6
229989,787,50,39,D,3
74548,209,10,62,E,7
124496,473,12,23,D,1
539624,6378,418,1287,D,58
2314410,1586,1318,84,G,1
917498,1261,763,116,E,1
5106,10,2,1,D,1
604280,16778,291,8756,D,6
120912,1576,32,117,G,607
160791,354,31,70,D,1
169519,582,38,39,C,1
11684,20,0,9,D,1
133760,249,12,49,D,94992
1425740,13774,451,3000,D,2
10087,169,10,41,D,1
1897730,4710,345,139,D,2
922979,10595,847,2037,D,9
822959,1742,357,612,D,1
5738,24,2,6,G,2
198003,134,54,57,D,1
38841,25,11,2,D,1
60762,116,1,13,D,1
199,1,1,0,D,4
294282,246,134,,D,4
1093862,2845,425,437,E,6
388916,2764,65,252,D,1
21144,48,4,4,G,1
115219,347,25,94,D,1
4803,9,3,2,D,2
23416,21,7,4,D,11415
7742,26,0,1,D,3
1032280,3602,227,119,D,16
124250,232,22,7,F,1
113494,268,9,45,D,1
74584,239,56,175,D,2
37270,103,5,2,D,2
80555,133,15,4,D,1
33563,65,3,11,E,5
42681,178,7,8,D,3
1718,6,2,0,D,1
160649,280,57,96,D,1
55033,1039,76,149,F,3
112019,3493,102,971,B,1
7787,13,1,1,D,1
89031,64,35,,C,3
64561,302,9,,H,4
437231,1005,125,21,F,2
237332,602,71,109,A,2
1244646,7740,464,517,D,5
29056,20,10,6,D,1
410812,2216,264,130,D,2
953631,10185,836,2420,D,6
9439,75,1,11,G,2
646515,880,48,9,D,2
64933,434,10,72,G,1
635,42,1,6,D,1
21879,130,0,33,D,4
665320,1091,180,108,H,2
2851922,7749,875,611,D,85
29189,62,1,7,D,1
15968,11,1,2,E,1
23489,23,6,4,D,1
89285,278,13,8,G,1
952254,2484,550,463,D,1
64404,110,9,12,D,6
2221794,7091,2057,4999,F,2
6316,40,2,4,G,5078
606,0,0,0,D,3
435851,216,93,35,D,1
127,0,0,0,D,10
1548601,1732,88,154,G,1
187380,809,163,133,E,2
433493,417,49,24,D,4
123754,,,49,D,1
123437,536,16,49,D,2
30152,,,10,H,1
13066,45,14,6,D,17
86590,215,12,3,D,2
863,2,0,0,D,1
55639,204,36,14,G,1
25146,96,41,6,G,4757
17971,26,1,4,E,1
116102,199,17,24,G,3
745947,659,124,273,D,2
122634,302,55,42,D,3
1121346,3555,78,240,G,2
1390,3,0,0,G,1
618647,1304,145,94,D,1
2264695,5707,410,517,E,1
71296,103,17,15,E,1
1931243,46225,1262,5441,G,1
108838,491,51,46,D,1
26860,88,1,18,E,2
17008,42,8,20,G,2
632246,1353,102,38,D,1
7715,31,7,8,D,4
3177,190,9,10,D,4
3472917,9941,621,732,D,2
2609,6,0,3,E,1
1155854,3981,502,311,D,2
122405,1221,46,383,F,3
1574,0,1,1,D,1
99228,279,84,14,F,5
34768,820,6,25,D,2
463437,3148,155,974,F,47659
503319,11067,187,4612,E,6
2412392,11767,1068,597,G,1
8592516,40442,1894,593,D,8
147390,837,38,53,D,2
741,0,0,0,D,1
552283,1946,417,1425,D,1
830398,1094,110,37,D,2
27843,22,3,1,D,1
194227,217,47,75,D,3
7276,83,6,6,A,2829
1706892,5695,409,460,G,2
5243,41,2,5,C,1
226857,481,55,105,D,1
5789,,,0,D,38
1416965,9190,567,1544,H,7
564250,1534,135,72,D,8
97203,953,80,239,B,581
33004,159,8,120,D,1
30905,14,12,,C,2
1042699,5163,850,2932,F,1
1663276,5839,227,454,D,14
1173850,12037,598,1184,D,1
3630,28,1,0,G,1
19623,12,9,9,A,1
1385199,4145,425,171,G,10
64126,214,11,87,D,3
194985,649,72,49,F,2
345353,1561,162,76,D,2
2314255,2501,139,365,G,1
788792,2784,493,2051,F,1
3388,14,0,2,G,2559
2873,19,2,0,G,1
44839,119,11,3,E,1
374589,2483,149,201,B,6
53657,115,5,6,G,1
1992345,2470,912,147,D,2
481,0,2,0,D,3
46727,423,28,38,G,6
205497,234,89,35,E,1
33254,724,6,288,C,1
395426,881,112,1252,D,1
1780,3,0,1,G,1
2537463,4337,471,141,D,3
35182,21,7,,C,1
1478447,1350,450,104,D,6
1212786,2564,259,675,D,1
4765,14,3,3,D,6
73551,423,14,36,A,1
184878,824,56,23,C,4
2096424,6774,1018,545,D,12
10244,19,4,0,D,1
73495,58,39,13,E,2
21998,36,1,5,E,2
2885279,7153,1870,938,E,3
1636,1,0,0,G,1346
750759,13526,246,962,B,3
14703,27,2,12,D,1
2271,26,1,1,G,1
336837,858,378,317,D,1
495303,185,76,16,D,10
1091735,2963,320,169,D,1
160,0,0,0,D,3
37135,58,2,1,D,1
58860,424,7,16,E,1
784752,235,151,66,H,2
125073,37,43,3,D,1
252182,574,176,51,E,28
95465,1226,22,114,D,4
703654,7247,260,740,B,16
601621,672,46,32,D,2
2510835,4400,2793,201,E,2
1914547,21433,778,2187,D,4
151512,485,57,70,G,12
26344,113,2,34,G,1
760740,1777,131,222,B,1
739108,1002,471,46,D,1
38148,27,8,0,G,14
21227363,31625,5740,1361,D,317
1944,10,1,0,C,8
252,2,0,0,G,1
133839,148,50,29,D,680
14283,101,0,13,D,3
41069,1863,19,216,A,1
259749,127,68,18,D,2
22245,32,4,1,F,1
14168,40,3,1,D,1
379073,2074,139,85,D,9
1031314,829,502,,D,41
1014398,2221,251,102,D,8
3273104,1977,931,74,D,15
6576,17,1,0,A,1
79101,59,13,2,E,1
2234987,4065,811,207,D,2
78985,50,29,,D,1
316604,299,50,23,D,4
12085,144,2,3,C,1
786770,2604,236,206,H,7
443705,1400,175,105,D,41
83768,2990,42,165,F,441
50867,509,25,143,F,1
1307104,2087,241,208,D,4
1932088,8378,783,683,C,7
141486,1051,46,87,D,1
59053,244,11,31,G,2
321383,205,121,27,D,1
274466,1795,99,816,D,4
2394561,989,594,72,E,1
8421,5,3,0,C,2
185914,914,85,111,D,2
12983,233,10,22,G,1
401,5,0,0,D,2
105453,113,51,5,E,1
6907,53,4,14,G,430
478828,492,236,73,G,1
63169,380,15,31,G,2
89005,301,29,24,D,1
885,2,1,0,C,49
665774,392,160,71,D,7
780498,3536,565,273,B,1
436482,2143,101,201,G,5
2174484,12422,818,1612,D,3
629843,2438,506,1123,F,1
81556,1204,15,41,G,1
19801,775,42,55,C,7041
12150,32,2,1,D,1
476662,413,161,34,D,4
2048708,1799,354,66,D,129
476325,12863,82,580,C,1
64198,208,7,127,D,2
410124,2606,134,319,B,91
1756543,14887,537,1765,B,5
99696,1162,30,262,F,1
1154078,3181,338,543,G,1
1401,2,0,0,D,1
1737676,1577,337,73,D,58
21842,5,2,0,D,22
434394,292,59,13,G,58
2081,12,0,0,G,871
5814,134,13,9,B,2
16565,45,2,23,D,2
53097,70,8,2,D,1
28542,59,3,23,G,1
441504,5040,163,1756,F,1
172962,2800,59,2342,D,3
145252,116,30,0,D,1
331306,685,51,35,D,16
193,3,0,0,D,1
1630133,11366,442,2286,F,36
76199,261,15,5,D,3
73802,72,10,2,D,1
96,0,1,0,D,1
870587,11225,526,1595,B,3
281950,592,82,400,E,2
687610,1417,64,133,B,2
206690,311,29,12,D,13
534458,854,110,81,D,4
3995,61,3,5,E,10
836278,2953,293,144,D,1
534979,617,19,65,G,24
1177,21,0,8,C,1
306922,731,23,67,D,3
3498165,9339,657,864,E,2
180915,1474,1419,1472,D,1
797049,2362,135,36,E,5
19597,216,7,39,B,1
1783286,9029,396,685,D,3
464132,600,72,228,G,1
791899,2064,226,771,E,58
240654,1586,154,337,F,2
419101,949,121,110,D,1
51562,65,8,0,D,2
24579,605,1,103,A,1
198101,54,34,0,E,1
337470,202,61,15,D,3
1408455,2950,376,306,E,2
845,5,0,1,H,4
2929733,2717,1054,148,G,239
756734,3339,106,97,D,1
248898,202,106,68,D,15
16702,,,2,H,1
64268,223,8,21,E,1
337522,277,98,30,D,1
18498,66,10,9,F,1
559091,1215,249,79,D,1
3891,5,0,1,D,36
337595,8869,47,680,C,3
25905,112,2,39,D,1
566770,3289,343,919,G,1
498534,1133,111,127,D,25
108509,509,39,70,G,2
73482,74,21,4,D,1
147885,1235,79,66,H,1
219886,457,35,2,D,1
652188,380,264,51,D,7
2039494,21700,1101,2777,D,3
213,7,0,4,D,144
6729,20,4,2,F,1
2380877,3156,845,7255,D,9
24704,47,19,10,D,196
141458,192,22,6,D,1
670517,987,137,138,D,12
510,1,0,0,D,1
428537,1929,80,403,D,11
1603493,13911,658,2484,G,15
472517,441,86,76,D,24
556659,808,126,76,D,5
1129673,2278,317,95,D,1
317911,246,62,13,D,2
30043,,,0,D,19348
322276,556,85,43,D,2
180,7,0,0,D,2
83736,154,6,11,D,1
2731162,4575,612,809,G,12
70132,850,30,209,G,1
326833,2252,51,94,F,1
740,0,0,0,D,2
188862,63,55,4,E,1
728842,286,245,6,E,1
295437,803,47,21,D,17
170168,159,69,5,D,1
79239,867,21,493,E,2
15106,9,6,0,C,2
163113,288,35,45,G,1
71970,1341,54,147,E,4
189824,159,77,36,D,3
225009,989,9,196,G,14
54683,107,8,0,D,1
53730,297,5,65,B,1
3994,4,1,,C,1
17808,174,3,151,E,1
64065,407,12,29,D,1
730635,2225,108,234,D,4
1234199,2696,437,160,D,13
173,3,1,0,C,26
345,2,0,0,D,2
464267,314,47,8,G,11
54186,268,4,47,G,7
1294197,6363,265,227,G,1
38631,799,50,342,D,1
4174027,4763,654,272,D,6
110140,132,12,147,E,1
1169957,9129,292,1028,F,360231
16712,169,7,27,G,1
2960376,7048,1720,761,G,9
15153,22,8,0,F,7
91492,18,16,0,D,1
872794,1002,183,56,E,5
171075,723,158,162,D,3
2644387,8976,1226,791,D,15
11895,354,17,49,D,1
1866090,4306,521,142,D,10
657297,1254,169,123,D,3
39752,728,23,84,D,3
8761,78,4,10,B,5
3354,9,1,0,D,17
6594185,43153,2290,1519,D,2
6770,8,5,0,D,17
423383,792,99,239,D,2
145019,209,56,6,D,15
591009,685,51,166,D,3
41800,63,3,0,D,1
6220,75,12,6,B,3
3327644,18602,1170,1907,D,46
12603,7,0,0,D,2
13904,33,4,0,G,4
885519,13642,709,6380,F,2
13347,96,29,39,F,1
96295,136,29,7,D,4
31424,229,7,3,G,1
108803,946,30,343,B,1
1705924,889,215,75,D,11
367091,2610,310,326,D,8
8224,126,5,49,D,1
54567,96,17,45,A,1
351344,3592,150,1643,G,4
4194,22,0,2,G,1
66567,403,34,68,F,47306
960512,1419,354,249,E,3
12606,11,2,1,D,1
11899,27,12,10,G,1
1797183,4899,215,216,G,1
11782,45,1,3,G,208
19564,154,20,39,E,1
30887,154,27,1,F,5
311989,264,60,45,D,3
1485238,9643,1810,4717,B,17
1536153,3287,333,114,D,6
1262481,1581,183,79,D,7
139829,313,21,15,G,3
8193,8,0,0,D,1
1760593,3804,252,257,D,3
114551,1566,13,521,D,1
529509,1551,129,26,D,8
9577,54,4,6,G,3947
2295,13,0,1,C,5
65676,138,13,37,D,2
327426,575,78,25,D,1
11582,182,2,84,D,1
57018,57,19,0,D,1
